# Genome	Order	Family	Subfamily	Genus	Class	Virus Name	GenBank Accession Number	RefSeq Accession Number	Accession number used	Sequence description	Host
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Eastern equine encephalitis virus	X63135	NC_003899	X63135	Eastern Equine Encephalomyelitis Virus RNA sequence.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Eilat virus	JX678730	NC_018615	JX678730	Eilat virus isolate EO329, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Everglades virus (Venezuelan equine encephalitis virus)	AF075251		AF075251	Venezuelan equine encephalitis virus strain Everglades Fe3-7c, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Fort Morgan virus	GQ281603	NC_013528	GQ281603	Fort Morgan virus isolate CM4-146, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Getah virus	AY702913	NC_006558	AY702913	Getah virus from South Korea, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Highlands J virus	FJ827631	NC_012561	FJ827631	Highlands J virus isolate 585-01, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Madariaga virus	KJ469640	NC_023812	KJ469640	Madariaga virus strain MADV/Cebus apella/BRA/BEAN5122/1956, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Mayaro virus	AF237947	NC_003417	AF237947	Mayaro virus, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Middelburg virus	KM115530	NC_024887	KM115530	Middelburg virus isolate ArB-8422, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Mucambo virus (Venezuelan equine encephalitis virus)	AF075253		AF075253	Venezuelan equine encephalitis virus strain Mucambo BeAn 8, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Ndumu virus	HM147989	NC_016959	HM147989	Ndumu virus, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	O'nyong-nyong virus	M20303	NC_001512	M20303	O'Nyong-nyong virus (Gulu strain) complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Pixuna virus (Venezuelan equine encephalitis virus)	AF075256		AF075256	Venezuelan equine encephalitis virus strain Pixuna BeAr 35645, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Rio Negro virus (Venezuelan equine encephalitis virus)	AF075258		AF075258	Venezuelan equine encephalitis virus strain AG80-663, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Ross River virus	M20162	NC_001544	M20162	Ross River virus (RRV) (strain NB5092) RNA, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Salmon pancreas disease virus	AJ316244	NC_003930	AJ316244	Salmon pancreas disease virus complete genome, isolate F93125, genomic RNA.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Semliki Forest virus	X04129	NC_003215	X04129	Semliki forest virus 42S RNA genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Sindbis virus	J02363	NC_001547	J02363	Sindbis virus (hrsp and wild-type strains) complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Southern elephant seal virus	HM147990	NC_016960	HM147990	Southern elephant seal virus, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Tai Forest alphavirus	KY303625	NC_032681	KY303625	Tai Forest alphavirus strain C21-CI-2004, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Tonate virus (Venezuelan equine encephalitis virus)	AF075254		AF075254	Venezuelan equine encephalitis virus strain Tonate CaAn 410d, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Venezuelan equine encephalitis virus	L04653	NC_001449	L04653	Venezuelan equine encephalitis virus, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Western equine encephalitis virus	AF214040	NC_003908	AF214040	Western equine encephalomyelitis virus strain 71V-1658 nonstructural polyprotein and structural polyprotein genes, complete cds.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Togaviridae		Alphavirus	Togaviridae	Whataroa virus	HM147993	NC_016961	HM147993	Whataroa virus, complete genome.	vertebrates, invertebrates
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphacarmovirus	Tombusviridae	Angelonia flower break virus	DQ219415	NC_007733	DQ219415	Angelonia flower break virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphacarmovirus	Tombusviridae	Calibrachoa mottle virus	GQ244431	NC_021926	GQ244431	Calibrachoa mottle virus isolate California, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphacarmovirus	Tombusviridae	Carnation mottle virus	AF192772		AF192772	Carnation mottle virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphacarmovirus	Tombusviridae	Carnation mottle virus	X02986	NC_001265	X02986	Carnation mottle virus (CarMV) complete genomic RNA sequence.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphacarmovirus	Tombusviridae	Honeysuckle ringspot virus	HQ677625	NC_014967	HQ677625	Honeysuckle ringspot virus isolate California, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphacarmovirus	Tombusviridae	Nootka lupine vein clearing virus	EF207438	NC_009017	EF207438	Nootka lupine vein-clearing virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphacarmovirus	Tombusviridae	Pelargonium flower break virus	AJ514833	NC_005286	AJ514833	Pelargonium flower break carmovirus complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphacarmovirus	Tombusviridae	Saguaro cactus virus	U72332	NC_001780	U72332	Saguaro cactus virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphanecrovirus	Tombusviridae	Olive latent virus 1	X85989	NC_001721	X85989	Olive latent virus 1 complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphanecrovirus	Tombusviridae	Olive mild mosaic virus	AY616760	NC_006939	AY616760	Olive mild mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Alphanecrovirus	Tombusviridae	Tobacco necrosis virus A	M33002	NC_001777	M33002	Tobacco necrosis virus RNA dependent RNA polymerase and coat protein genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Aureusvirus	Tombusviridae	Cucumber leaf spot virus	DQ227315		DQ227315	Cucumber leaf spot virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Aureusvirus	Tombusviridae	Cucumber leaf spot virus	EU127904	NC_007816	EU127904	Cucumber leaf spot virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Aureusvirus	Tombusviridae	Johnsongrass chlorotic stripe mosaic virus	AJ557804	NC_005287	AJ557804	Johnsongrass chlorotic stripe mosaic virus ORF1, CP gene, p24 gene and p15 gene, genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Aureusvirus	Tombusviridae	Maize white line mosaic virus	EF589670	NC_009533	EF589670	Maize white line mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Aureusvirus	Tombusviridae	Pothos latent virus	AJ243370		AJ243370	Pothos latent virus complete genome, pigeonpea strain.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Aureusvirus	Tombusviridae	Pothos latent virus	X87115	NC_000939	X87115	Pothos latent virus genes for replicase, capsid protein and movement protein.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Aureusvirus	Tombusviridae	Yam spherical virus	KF482072	NC_022895	KF482072	Yam spherical virus culture-collection DSMZ:PV-0517, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Avenavirus	Tombusviridae	Oat chlorotic stunt virus	X83964	NC_003633	X83964	Oat chlorotic stunt virus RNA for RNA-dependent RNA polymerase (putative) and coat protein.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Betacarmovirus	Tombusviridae	Cardamine chlorotic fleck virus	L16015	NC_001600	L16015	Cardamine chlorotic fleck carmovirus genome, replicase, coat protein, p8 protein, and p9 protein genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Betacarmovirus	Tombusviridae	Hibiscus chlorotic ringspot virus	X86448	NC_003608	X86448	Hibiscus chlorotic ringspot virus genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Betacarmovirus	Tombusviridae	Japanese iris necrotic ring virus	D86123	NC_002187	D86123	Japanese iris necrotic ring virus genomic RNA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Betacarmovirus	Tombusviridae	Turnip crinkle virus	M22445	NC_003821	M22445	Turnip crinkle virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Betanecrovirus	Tombusviridae	Beet black scorch virus	AF452884	NC_004452	AF452884	Beet black scorch virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Betanecrovirus	Tombusviridae	Leek white stripe virus	X94560	NC_001822	X94560	Leek white stripe virus genome (LWSV).	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Betanecrovirus	Tombusviridae	Tobacco necrosis virus D	U62546	NC_003487	U62546	Tobacco necrosis virus strain D, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Dianthovirus	Tombusviridae	Carnation ringspot virus	L18870, M88589	NC_003530, NC_003531	L18870, M88589	Carnation ringspot virus RNA dependent RNA polymerase, replicase-associated protein, coat protein, and p11K protein genes, complete cds., Carnation ringspot virus CRSV movement protein mRNA, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Dianthovirus	Tombusviridae	Red clover necrotic mosaic virus	J04357, X08021	NC_003756, NC_003775	J04357, X08021	Red clover necrotic mosaic virus RNA-1, complete sequence., Red clover necrotic mosaic virus (RCNMV) RNA2.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Dianthovirus	Tombusviridae	Sweet clover necrotic mosaic virus	L07884, S46028	NC_003806, NC_003807	L07884, S46028	Sweet clover necrotic mosaic virus unidentified genes, three complete cds's including fusion protein., SC59P2=36.5 kda protein [sweet clover necrotic mosaic virus SCNMV, strain 59, Genomic RNA Complete, 1449 nt].	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Gallantivirus	Tombusviridae	Galinsoga mosaic virus	Y13463	NC_001818	Y13463	Galinsoga mosaic virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Gammacarmovirus	Tombusviridae	Cowpea mottle virus	U20976	NC_003535	U20976	Cowpea mottle virus polyprotein genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Gammacarmovirus	Tombusviridae	Melon necrotic spot virus	M29671	NC_001504	M29671	Melon necrotic spot virus (clones pMNS17A and pMNS01A) p29, replicase (p89), p7A, p7B, p14, capsid protein (p42) genes, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Gammacarmovirus	Tombusviridae	Pea stem necrosis virus	AB086951	NC_004995	AB086951	Pea stem necrosis virus DNA, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Gammacarmovirus	Tombusviridae	Soybean yellow mottle mosaic virus	FJ457015	NC_011643	FJ457015	Soybean yellow mottle mosaic virus from South Korea, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Macanavirus	Tombusviridae	Furcraea necrotic streak virus	FJ768020	NC_020469	FJ768020	Furcraea necrotic streak virus isolate Cauca, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Machlomovirus	Tombusviridae	Maize chlorotic mottle virus	X14736	NC_003627	X14736	Maize chlorotic mottle virus genomic RNA, isolate KS1.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Panicovirus	Tombusviridae	Bermuda grass latent virus	KX758441	NC_032405	KX758441	Bermuda grass latent virus isolate BGLV, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Panicovirus	Tombusviridae	Cocksfoot mild mosaic virus	EU081018	NC_011108	EU081018	Cocksfoot mild mosaic virus isolate Scotland, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Panicovirus	Tombusviridae	Panicum mosaic virus	U55002	NC_002598	U55002	Panicum mosaic virus (PMV) Kansas strain infectious clone, complete sequence.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Panicovirus	Tombusviridae	Thin paspalum asymptomatic virus	JX848617	NC_021705	JX848617	Thin paspalum asymptomatic virus strain 2005, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Pelarspovirus	Tombusviridae	Elderberry latent virus	AY038066	NC_026239	AY038066	Elderberry latent virus isolate ELV, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Pelarspovirus	Tombusviridae	Pelargonium chlorotic ring pattern virus	AY038069	NC_005985	AY038069	Pelargonium chlorotic ring pattern virus isolate GR57, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Pelarspovirus	Tombusviridae	Pelargonium line pattern virus	AY613852	NC_007017	AY613852	Pelargonium line pattern virus isolate PV-0193, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Pelarspovirus	Tombusviridae	Pelargonium ringspot virus	AY038068	NC_026240	AY038068	Pelargonium ringspot virus isolate DSMZ-PV-0304, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Pelarspovirus	Tombusviridae	Rosa rugosa leaf distortion virus	KC166238	NC_020415	KC166238	Rosa rugosa leaf distortion virus isolate MN-3, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Artichoke mottled crinkle virus	X62493	NC_001339	X62493	Artichoke Mottled Crinkle Virus complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Carnation Italian ringspot virus	X85215	NC_003500	X85215	Carnation Italian ringspot virus genomic sequence for ORF1-5.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Cucumber Bulgarian virus	AY163842	NC_004725	AY163842	Cucumber Bulgarian virus RNA polymerase pre-readthrough protein, RNA polymerase, coat protein, movement protein, and symptom severity modulator genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Cucumber necrosis virus	M25270	NC_001469	M25270	Cucumber necrosis virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Cymbidium ringspot virus	X15511	NC_003532	X15511	Cymbidium ringspot tombusvirus RNA.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Eggplant mottled crinkle virus	JQ864181	NC_023339	JQ864181	Eggplant mottled crinkle virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Grapevine Algerian latent virus	AY830918	NC_011535	AY830918	Grapevine Algerian latent virus strain nipplefruit 92K protein, 33K protein, 40k protein, 24k protein, and 19k protein genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Lisianthus necrosis virus	AM711119		AM711119	Lisianthus necrotic virus, genomic RNA, strain Zantedeschia.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Lisianthus necrosis virus	DQ011234		DQ011234	Lisianthus necrosis virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Moroccan pepper virus	JN700748		JN700748	Lettuce necrotic stunt virus isolate L2, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Moroccan pepper virus	JX182425		JX182425	Moroccan pepper virus isolate MPV-EM81, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Moroccan pepper virus	JX197071	NC_020073	JX197071	Moroccan pepper virus isolate MPV-PM75, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Pear latent virus	AY100482		AY100482	Pear latent virus 33 kDa RNA polymerase pre-readthrough protein, 92 kDa RNA polymerase, coat protein CP, 22 kDa movement protein, and 19 kDa symptom severity modulator genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Pelargonium leaf curl virus	KU187189	NC_030452	KU187189	Pelargonium leaf curl virus isolate T46 clone p1580-12, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Pelargonium necrotic spot virus	AJ607402	NC_005285	AJ607402	Pelargonium necrotic spot virus complete genome, genomic RNA.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Tombusvirus	Tombusviridae	Tomato bushy stunt virus	M21958	NC_001554	M21958	Tomato bushy stunt virus complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Umbravirus	Tombusviridae	Carrot mottle mimic virus	U57305	NC_001726	U57305	Carrot mottle mimic umbravirus (CMoMV) dsRNA1, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Umbravirus	Tombusviridae	Carrot mottle virus	FJ188473	NC_011515	FJ188473	Carrot mottle virus isolate Weddel, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Umbravirus	Tombusviridae	Ethiopian tobacco bushy top virus	KJ918748	NC_024808	KJ918748	Ethiopian tobacco bushy top virus isolate 18-2, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Umbravirus	Tombusviridae	Groundnut rosette virus	Z69910	NC_003603	Z69910	Groundnut rosette virus complete genome, strain MC1.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Umbravirus	Tombusviridae	Opium poppy mosaic virus	EU151723	NC_027710	EU151723	Opium poppy mosaic virus isolate PHEL5235, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Umbravirus	Tombusviridae	Pea enation mosaic virus 2	U03563	NC_003853	U03563	Pea enation mosaic virus-2 65kDa viral replicase gene, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Umbravirus	Tombusviridae	Sclerotinia sclerotiorum umbra-like virus 1	KC601995	NC_030203	KC601995	Sclerotinia sclerotiorum umbra-like virus 1 isolate IL1 RNA-dependent RNA polymerase and replication-associated protein genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Umbravirus	Tombusviridae	Tobacco bushy top virus	AF402620	NC_004366	AF402620	Tobacco bushy top virus, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Unassigned	Tombusviridae	Gompholobium virus A	KX184304	NC_030742	KX184304	Gompholobium virus A isolate Monadnocks putative RNA dependent RNA polymerase (RdRP), replication-associated protein (RdRP), movement protein 1 (MP1), movement protein 2 (MP2), and coat protein (CP) genes, complete cds.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Unassigned	Tombusviridae	Potato necrosis virus	KP901095	NC_029900	KP901095	Potato necrosis virus isolate QV323, complete genome.	plants
IV_+ssRNAviruses	Unassigned	Tombusviridae		Unassigned	Tombusviridae	Trailing lespedeza virus 1	HM640935	NC_015227	HM640935	Trailing lespedeza virus 1 isolate 06TGP01091, complete genome.	plants
